time	V(clk)	V(clkb)	V(ind)	V(outq)
3.442512465520293e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.562931e+00
3.446212799780399e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.792826e+00
3.448817377682232e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.857198e+00
3.451984031911842e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.911185e+00
3.455033203081778e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.947681e+00
3.458219967617694e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.971042e+00
3.461621468598949e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.984605e+00
3.465527718598949e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.992189e+00
3.469433968598949e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.995687e+00
3.473340218598949e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.997385e+00
3.477246468598949e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.998328e+00
3.481152718598949e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.998869e+00
3.485058968598949e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999237e+00
3.488965218598949e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999461e+00
3.492871468598949e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999635e+00
3.496777718598949e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999734e+00
3.500683968598949e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999824e+00
3.504590218598949e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999867e+00
3.508496468598949e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999917e+00
3.510000000000000e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999917e+00
3.510150353140106e-08	4.924823e+00	7.517657e-02	5.000000e+00	4.999707e+00
3.510451059420316e-08	4.774470e+00	2.255297e-01	5.000000e+00	4.999263e+00
3.511052471980736e-08	4.473764e+00	5.262360e-01	5.000000e+00	4.998499e+00
3.512255297101578e-08	3.872351e+00	1.127649e+00	5.000000e+00	4.998937e+00
3.513887217469526e-08	3.056391e+00	1.943609e+00	5.000000e+00	5.000202e+00
3.516313311308417e-08	1.843344e+00	3.156656e+00	5.000000e+00	5.000803e+00
3.519569354070535e-08	2.153230e-01	4.784677e+00	5.000000e+00	5.002225e+00
3.520000000000000e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.002729e+00
3.520043064592947e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.002706e+00
3.520129193778840e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.002604e+00
3.520301452150627e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.002372e+00
3.520645968894199e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.001980e+00
3.521335002381344e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.001316e+00
3.522713069355635e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000444e+00
3.525469203304217e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999665e+00
3.529375453304217e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999476e+00
3.533281703304217e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999553e+00
3.537187953304217e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999671e+00
3.541094203304217e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999757e+00
3.545000453304217e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999832e+00
3.548906703304217e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999876e+00
3.552812953304217e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999917e+00
3.556719203304216e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999936e+00
3.560625453304216e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999959e+00
3.564531703304216e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999966e+00
3.568437953304216e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999981e+00
3.572344203304216e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999981e+00
3.576250453304216e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999992e+00
3.580156703304216e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999989e+00
3.584062953304216e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999997e+00
3.587969203304216e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999993e+00
3.591875453304216e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.595781703304216e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999995e+00
3.599687953304216e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000001e+00
3.603594203304216e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999996e+00
3.607500453304216e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000002e+00
3.610000000000000e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999997e+00
3.610249954669578e-08	0.000000e+00	5.000000e+00	4.875023e+00	4.999999e+00
3.610749864008735e-08	0.000000e+00	5.000000e+00	4.625068e+00	4.999999e+00
3.611749682687048e-08	0.000000e+00	5.000000e+00	4.125159e+00	4.999999e+00
3.613749320043676e-08	0.000000e+00	5.000000e+00	3.125340e+00	5.000000e+00
3.615771682067203e-08	0.000000e+00	5.000000e+00	2.114159e+00	5.000000e+00
3.618039325058549e-08	0.000000e+00	5.000000e+00	9.803374e-01	5.000000e+00
3.620000000000000e-08	0.000000e+00	5.000000e+00	1.776357e-14	5.000000e+00
3.620196067494145e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.620588202482435e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.621372472459016e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.622881064910758e-08	0.000000e+00	5.000000e+00	0.000000e+00	4.999999e+00
3.625190005321899e-08	0.000000e+00	5.000000e+00	0.000000e+00	4.999999e+00
3.627936077955180e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.630956706721399e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.634257528095519e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.638163778095519e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.642070028095519e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.645976278095519e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.649882528095519e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.653788778095519e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.657695028095519e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.661601278095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.665507528095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.669413778095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.673320028095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.677226278095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.681132528095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.685038778095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.688945028095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.692851278095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.696757528095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.700663778095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.704570028095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.708476278095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.712382528095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.716288778095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.720195028095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.724101278095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.728007528095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.731913778095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.735820028095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.739726278095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.743632528095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.747538778095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.751445028095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.755351278095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.759257528095518e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.763163778095517e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.767070028095517e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.770976278095517e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.774882528095517e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.778788778095517e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.782695028095517e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.786601278095517e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.790507528095517e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.794413778095517e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.798320028095517e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.800000000000000e-08	0.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00
3.800167997190449e-08	0.000000e+00	5.000000e+00	8.399860e-02	5.000000e+00
3.800503991571345e-08	0.000000e+00	5.000000e+00	2.519958e-01	5.000000e+00
3.801175980333138e-08	0.000000e+00	5.000000e+00	5.879902e-01	5.000000e+00
3.802519957856725e-08	0.000000e+00	5.000000e+00	1.259979e+00	5.000000e+00
3.804252053412074e-08	0.000000e+00	5.000000e+00	2.126027e+00	5.000000e+00
3.806332170134426e-08	0.000000e+00	5.000000e+00	3.166085e+00	5.000000e+00
3.808648307759226e-08	0.000000e+00	5.000000e+00	4.324154e+00	5.000000e+00
3.810000000000000e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.810135169224078e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.810405507672233e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.810946184568542e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.812027538361162e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.814190245946401e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.816475639538583e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.819509780677634e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.822476055335920e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.825316893153833e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.828590224909099e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.832496474909099e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.836402724909099e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.840308974909099e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.844215224909099e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.848121474909099e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.852027724909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.855933974909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.859840224909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.863746474909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.867652724909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.871558974909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.875465224909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.879371474909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.883277724909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.887183974909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.891090224909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.894996474909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.898902724909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.902808974909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.906715224909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.910621474909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.914527724909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.918433974909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.922340224909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.926246474909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.930152724909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.934058974909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.937965224909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.941871474909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.945777724909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.949683974909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.953590224909098e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.957496474909097e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.961402724909097e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.965308974909097e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.969215224909097e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.973121474909097e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.977027724909097e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.980933974909097e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.984840224909097e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.988746474909097e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.992652724909097e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
3.996558974909097e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
4.000000000000000e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000000e+00
